Num   y   M   d   h   min   s   ms      T_raw   T_C   Hum_raw   Hum_% 
20364   2022   12   20   12   9   14   237      6196   22.26   1470   48.43


20365   2022   12   20   12   9   14   638      6196   22.26   1470   48.43


20366   2022   12   20   12   9   15   39      6195   22.25   1470   48.43


20367   2022   12   20   12   9   15   440      6195   22.25   1470   48.43


20368   2022   12   20   12   9   15   841      6195   22.25   1470   48.43


20369   2022   12   20   12   9   16   242      6195   22.25   1470   48.43


20370   2022   12   20   12   9   16   643      6195   22.25   1470   48.43


20371   2022   12   20   12   9   17   44      6195   22.25   1470   48.43


20372   2022   12   20   12   9   17   445      6194   22.24   1470   48.43


20373   2022   12   20   12   9   17   845      6195   22.25   1471   48.46


20374   2022   12   20   12   9   18   246      6196   22.26   1470   48.43


20375   2022   12   20   12   9   18   648      6196   22.26   1471   48.46


20376   2022   12   20   12   9   19   48      6197   22.27   1470   48.43


20377   2022   12   20   12   9   19   449      6196   22.26   1470   48.43


20378   2022   12   20   12   9   19   850      6197   22.27   1471   48.46


20379   2022   12   20   12   9   19   851      6196   22.26   1470   48.43


20380   2022   12   20   12   9   20   251      6196   22.26   1471   48.46


20381   2022   12   20   12   9   20   652      6196   22.26   1471   48.46


20382   2022   12   20   12   9   21   53      6197   22.27   1471   48.46


20383   2022   12   20   12   9   21   454      6196   22.26   1471   48.46


20384   2022   12   20   12   9   21   855      6198   22.28   1471   48.46


20385   2022   12   20   12   9   22   256      6197   22.27   1471   48.46


20386   2022   12   20   12   9   22   657      6197   22.27   1472   48.49


20387   2022   12   20   12   9   23   58      6197   22.27   1471   48.46


20388   2022   12   20   12   9   23   459      6198   22.28   1472   48.49


20389   2022   12   20   12   9   23   860      6200   22.3   1472   48.49


20390   2022   12   20   12   9   24   260      6199   22.29   1472   48.49


20391   2022   12   20   12   9   24   661      6199   22.29   1472   48.49


20392   2022   12   20   12   9   25   62      6199   22.29   1472   48.49


20393   2022   12   20   12   9   25   463      6198   22.28   1472   48.49


20394   2022   12   20   12   9   25   464      6200   22.3   1472   48.49


20395   2022   12   20   12   9   25   864      6200   22.3   1472   48.49


20396   2022   12   20   12   9   26   265      6198   22.28   1472   48.49


20397   2022   12   20   12   9   26   666      6198   22.28   1471   48.46


20398   2022   12   20   12   9   27   67      6199   22.29   1472   48.49


20399   2022   12   20   12   9   27   468      6199   22.29   1472   48.49


20400   2022   12   20   12   9   27   869      6200   22.3   1472   48.49


20401   2022   12   20   12   9   28   270      6200   22.3   1472   48.49


20402   2022   12   20   12   9   28   671      6200   22.3   1472   48.49


20403   2022   12   20   12   9   29   72      6200   22.3   1472   48.49


20404   2022   12   20   12   9   29   473      6200   22.3   1471   48.46


20405   2022   12   20   12   9   29   873      6201   22.31   1472   48.49


20406   2022   12   20   12   9   30   274      6201   22.31   1471   48.46


20407   2022   12   20   12   9   30   675      6200   22.3   1471   48.46


20408   2022   12   20   12   9   31   76      6201   22.31   1470   48.43


20409   2022   12   20   12   9   31   76      6201   22.31   1471   48.46


20410   2022   12   20   12   9   31   477      6200   22.3   1471   48.46


20411   2022   12   20   12   9   31   878      6200   22.3   1470   48.43


20412   2022   12   20   12   9   32   279      6201   22.31   1470   48.43


20413   2022   12   20   12   9   32   680      6202   22.32   1470   48.43


20414   2022   12   20   12   9   33   81      6202   22.32   1470   48.43


20415   2022   12   20   12   9   33   482      6201   22.31   1471   48.46


20416   2022   12   20   12   9   33   883      6201   22.31   1471   48.46


20417   2022   12   20   12   9   34   283      6200   22.3   1471   48.46


20418   2022   12   20   12   9   34   684      6200   22.3   1470   48.43


20419   2022   12   20   12   9   35   85      6201   22.31   1471   48.46


20420   2022   12   20   12   9   35   486      6202   22.32   1471   48.46


20421   2022   12   20   12   9   35   886      6200   22.3   1471   48.46


20422   2022   12   20   12   9   36   287      6200   22.3   1471   48.46


20423   2022   12   20   12   9   36   688      6200   22.3   1472   48.49


20424   2022   12   20   12   9   36   688      6200   22.3   1471   48.46


20425   2022   12   20   12   9   37   89      6200   22.3   1471   48.46


20426   2022   12   20   12   9   37   490      6200   22.3   1472   48.49


20427   2022   12   20   12   9   37   890      6201   22.31   1472   48.49


20428   2022   12   20   12   9   38   291      6198   22.28   1472   48.49


20429   2022   12   20   12   9   38   692      6199   22.29   1472   48.49


20430   2022   12   20   12   9   39   93      6199   22.29   1472   48.49


20431   2022   12   20   12   9   39   494      6199   22.29   1472   48.49


20432   2022   12   20   12   9   39   895      6198   22.28   1472   48.49


20433   2022   12   20   12   9   40   296      6198   22.28   1472   48.49


20434   2022   12   20   12   9   40   697      6198   22.28   1473   48.52


20435   2022   12   20   12   9   41   98      6198   22.28   1473   48.52


20436   2022   12   20   12   9   41   499      6198   22.28   1472   48.49


20437   2022   12   20   12   9   41   900      6198   22.28   1473   48.52


20438   2022   12   20   12   9   42   301      6198   22.28   1473   48.52


20439   2022   12   20   12   9   42   701      6198   22.28   1473   48.52


20440   2022   12   20   12   9   42   702      6197   22.27   1473   48.52


20441   2022   12   20   12   9   43   103      6198   22.28   1474   48.56


20442   2022   12   20   12   9   43   504      6199   22.29   1474   48.56


20443   2022   12   20   12   9   43   904      6198   22.28   1474   48.56


20444   2022   12   20   12   9   44   305      6198   22.28   1474   48.56


20445   2022   12   20   12   9   44   706      6197   22.27   1474   48.55


20446   2022   12   20   12   9   45   107      6196   22.26   1474   48.55


20447   2022   12   20   12   9   45   508      6196   22.26   1474   48.55


20448   2022   12   20   12   9   45   909      6196   22.26   1474   48.55


20449   2022   12   20   12   9   46   310      6195   22.25   1475   48.59


20450   2022   12   20   12   9   46   711      6197   22.27   1475   48.59


20451   2022   12   20   12   9   47   112      6196   22.26   1475   48.59


20452   2022   12   20   12   9   47   513      6197   22.27   1476   48.62


20453   2022   12   20   12   9   47   914      6197   22.27   1475   48.59


20454   2022   12   20   12   9   48   314      6196   22.26   1476   48.62


20455   2022   12   20   12   9   48   315      6196   22.26   1476   48.62


20456   2022   12   20   12   9   48   716      6196   22.26   1475   48.59


20457   2022   12   20   12   9   49   117      6197   22.27   1476   48.62


20458   2022   12   20   12   9   49   517      6198   22.28   1476   48.62


20459   2022   12   20   12   9   49   918      6196   22.26   1476   48.62


20460   2022   12   20   12   9   50   319      6196   22.26   1476   48.62


20461   2022   12   20   12   9   50   720      6196   22.26   1476   48.62


20462   2022   12   20   12   9   51   121      6196   22.26   1476   48.62


20463   2022   12   20   12   9   51   521      6196   22.26   1476   48.62


20464   2022   12   20   12   9   51   922      6196   22.26   1476   48.62


20465   2022   12   20   12   9   52   323      6197   22.27   1477   48.65


20466   2022   12   20   12   9   52   724      6196   22.26   1476   48.62


20467   2022   12   20   12   9   53   125      6198   22.28   1476   48.62


20468   2022   12   20   12   9   53   525      6198   22.28   1476   48.62


20469   2022   12   20   12   9   53   926      6196   22.26   1476   48.62


20470   2022   12   20   12   9   53   926      6198   22.28   1476   48.62


20471   2022   12   20   12   9   54   327      6197   22.27   1476   48.62


20472   2022   12   20   12   9   54   728      6196   22.26   1475   48.59


20473   2022   12   20   12   9   55   128      6196   22.26   1475   48.59


20474   2022   12   20   12   9   55   529      6196   22.26   1476   48.62


20475   2022   12   20   12   9   55   930      6196   22.26   1476   48.62


20476   2022   12   20   12   9   56   331      6196   22.26   1475   48.59


20477   2022   12   20   12   9   56   731      6196   22.26   1475   48.59


20478   2022   12   20   12   9   57   132      6195   22.25   1475   48.59


20479   2022   12   20   12   9   57   533      6195   22.25   1475   48.59


20480   2022   12   20   12   9   57   934      6194   22.24   1474   48.55


20481   2022   12   20   12   9   58   334      6195   22.25   1474   48.55


20482   2022   12   20   12   9   58   736      6195   22.25   1474   48.55


20483   2022   12   20   12   9   59   137      6195   22.25   1474   48.55


20484   2022   12   20   12   9   59   538      6196   22.26   1474   48.55


20485   2022   12   20   12   9   59   538      6195   22.25   1474   48.55


20486   2022   12   20   12   9   59   939      6196   22.26   1474   48.55


20487   2022   12   20   12   10   0   339      6196   22.26   1474   48.55


20488   2022   12   20   12   10   0   740      6195   22.25   1474   48.55


20489   2022   12   20   12   10   1   141      6195   22.25   1473   48.52


20490   2022   12   20   12   10   1   542      6196   22.26   1474   48.55


20491   2022   12   20   12   10   1   942      6195   22.25   1473   48.52


20492   2022   12   20   12   10   2   344      6196   22.26   1473   48.52


20493   2022   12   20   12   10   2   745      6196   22.26   1474   48.55


20494   2022   12   20   12   10   3   146      6194   22.24   1474   48.55


20495   2022   12   20   12   10   3   546      6196   22.26   1474   48.55


20496   2022   12   20   12   10   3   947      6196   22.26   1474   48.55


20497   2022   12   20   12   10   4   347      6196   22.26   1474   48.55


20498   2022   12   20   12   10   4   748      6197   22.27   1474   48.55


20499   2022   12   20   12   10   5   149      6196   22.26   1474   48.55


20500   2022   12   20   12   10   5   550      6195   22.25   1474   48.55


20501   2022   12   20   12   10   5   550      6195   22.25   1474   48.55


20502   2022   12   20   12   10   5   951      6196   22.26   1473   48.52


20503   2022   12   20   12   10   6   351      6196   22.26   1473   48.52


20504   2022   12   20   12   10   6   752      6195   22.25   1473   48.52


20505   2022   12   20   12   10   7   153      6195   22.25   1473   48.52


20506   2022   12   20   12   10   7   554      6196   22.26   1473   48.52


20507   2022   12   20   12   10   7   955      6195   22.25   1473   48.52


20508   2022   12   20   12   10   8   355      6194   22.24   1473   48.52


20509   2022   12   20   12   10   8   756      6194   22.24   1473   48.52


20510   2022   12   20   12   10   9   157      6194   22.24   1473   48.52


20511   2022   12   20   12   10   9   558      6194   22.24   1473   48.52


20512   2022   12   20   12   10   9   958      6194   22.24   1474   48.55


20513   2022   12   20   12   10   10   359      6193   22.23   1474   48.55


20514   2022   12   20   12   10   10   760      6194   22.24   1474   48.55


20515   2022   12   20   12   10   11   161      6193   22.23   1474   48.55


20516   2022   12   20   12   10   11   161      6194   22.24   1474   48.55


20517   2022   12   20   12   10   11   561      6194   22.24   1474   48.55


20518   2022   12   20   12   10   11   962      6194   22.24   1474   48.55


20519   2022   12   20   12   10   12   363      6194   22.24   1474   48.55


20520   2022   12   20   12   10   12   764      6194   22.24   1474   48.55


20521   2022   12   20   12   10   13   165      6193   22.23   1474   48.55


20522   2022   12   20   12   10   13   565      6194   22.24   1474   48.55


20523   2022   12   20   12   10   13   966      6194   22.24   1473   48.52


20524   2022   12   20   12   10   14   367      6194   22.24   1474   48.55


20525   2022   12   20   12   10   14   768      6194   22.24   1474   48.55


20526   2022   12   20   12   10   15   168      6194   22.24   1474   48.55


20527   2022   12   20   12   10   15   569      6194   22.24   1474   48.55


20528   2022   12   20   12   10   15   970      6194   22.24   1474   48.55


20529   2022   12   20   12   10   16   371      6194   22.24   1475   48.59


20530   2022   12   20   12   10   16   772      6194   22.24   1475   48.59


20531   2022   12   20   12   10   16   772      6193   22.23   1474   48.55


20532   2022   12   20   12   10   17   173      6194   22.24   1475   48.59
